505623/3259;Helena;Valášeková;23.6.1350
505627/1205;Gabriela;Koláriková;27.6.1550
505711/5421;Slávka;Višňovská;11.7.1950
505714/8837;Viera;Ševčíková;14.7.1750
505716/9735;Hilda;Kočanová;16.7.1850
505721/3353;Elisa;Matušíková;21.7.1350
505721/9103;Gabriela;Markušová;21.7.1650
505726/3071;Regina;Levková;26.7.1050
505812/6442;Rebeka;Horecká;12.8.1350
505812/7371;Mária;Šmehylová;12.8.1750
505816/9883;Tímea;Mandová;16.8.1250
505818/5912;Marianna;Púčeková;18.8.1050
505827/1332;Matilda;Černáková;27.8.1750
505901/3203;Alojzia;Trajčíková;1.9.1550
505912/6690;Hana;Sopková;12.9.1150
505919/3134;Uršuľa;Jonášová;19.9.1950
505919/9497;Filoména;Matušíková;19.9.1150
505921/6041;Jaroslava;Čepecová;21.9.1950
506000/7055;Alžbeta;Rudinská;30.9.1650
506019/3306;Blažena;Plánková;19.10.1250
50608/7963;Silvester;Chládek;8.6.1105
50609/8272;Richard;Detko;9.6.1705
50609/8736;Ferdinand;Kmeťo;9.6.1605
506100/5960;Anabela;Pokorná;31.10.1050
506100/9806;Petronela;Kočanová;31.10.1750
506106/7849;Adela;Kadašová;6.11.1650
506125/2987;Lívia;Korbelová;25.11.1150
50614/4107;Marek;Šípoš;14.6.1105
50620/1041;Beňadik;Blažej;20.6.1105
50623/5384;Marcel;Berník;23.6.2005
50700/3187;Maroš;Tichý;30.6.2005
50705/2433;Boris;Levko;5.7.1005
50711/3498;Gregor;Hulej;11.7.1905
50711/3950;Alexej;Kucharek;11.7.1005
50713/4410;Boris;Ševčík;13.7.1005
50720/5730;Silvester;Trnovec;20.7.1705
50726/2208;Viliam;Porubský;26.7.1105
50727/4260;Michael;Smolka;27.7.1105
50816/9879;Ferdinand;Porubský;16.8.1205
50817/4712;Oliver;Rakovský;17.8.1205
50823/8931;Svätopluk;Hudek;23.8.1305
50826/6340;René;Horecký;26.8.1305
50923/6861;Vendelín;Hudek;23.9.1505
51004/9974;Cyril;Turský;4.10.1405
510118/1084;Teo;Vrábel;18.1.1651
510120/1165;Eugen;Lemeš;20.1.1451
510121/1495;Sebastián;Cibulka;21.1.1451
510205/4419;Dobroslav;Rybárik;5.2.1251
510207/7389;Vladislav;Trúchly;7.2.1451
510213/2015;Matúš;Pokorný;13.2.1451
510223/6720;Žigmund;Kucharek;23.2.1551
510224/7424;Peter;Vrábel;24.2.1551
51026/6832;Konštantín;Turský;26.10.1505
510309/5418;Izidor;Kadaš;9.3.1751
510326/1087;Oleg;Šoltýs;26.3.1351
510405/6141;Alan;Turský;5.4.1951
510406/7107;Ľuboš;Rajčan;6.4.1151
510413/5808;Artur;Kočan;13.4.1351
510413/6731;Vlastimil;Detko;13.4.1751
510416/3114;Nikolas;Omasta;16.4.1851
510421/3789;Simon;Kucharek;21.4.1951
510425/2876;Milan;Kubica;25.4.1951
510504/3022;Dionýz;Veliký;4.5.1851
510507/3920;Benedikt;Višňovský;7.5.1351
510508/8434;Martin;Sopko;8.5.1851
510511/4770;Rastislav;Kolárik;11.5.1451
510513/3966;Gregor;Púček;13.5.1351
510516/3237;Rudolf;Ondrušek;16.5.1551
510519/9881;Alojz;Kolárik;19.5.1051
510526/4440;Michael;Smieško;26.5.1751
510611/2862;Maroš;Rajčan;11.6.1151
510612/9044;Miloš;Jonáš;12.6.1751
510614/8885;Florián;Jonáš;14.6.1251
510622/9349;Tobiáš;Detko;22.6.1851
510707/7725;Valentín;Kaňa;7.7.1451
510726/9704;Vladimír;Ďuriš;26.7.1551
510803/8960;Aleš;Rybárik;3.8.1951
510804/1330;Tomáš;Smolka;4.8.1251
510810/7923;Aladár;Čepec;10.8.1051
510812/4163;Andreas;Porubský;12.8.1151
510903/7836;Pankrác;Molitor;3.9.1751
510905/2679;Vlastimil;Matušík;5.9.1651
510907/8794;Bohdan;Matušík;7.9.1451
510914/1259;Samuel;Majtán;14.9.1651
510914/8526;Tobiáš;Kucharek;14.9.1351
510916/5348;Alexej;Novosad;16.9.1951
510924/2779;Leo;Sopko;24.9.1451
511004/4686;Daniel;Hudek;4.10.1051
511006/7399;Drahoslav;Višňovský;6.10.1251
511025/2187;Richard;Pilka;25.10.1251
511025/9511;Teo;Smieško;25.10.1951
511103/5129;Augustín;Detko;3.11.1651
51111/4721;Markus;Šoltýs;11.11.1805
511113/2352;Vasil;Ševčík;13.11.1351
511114/7734;Edmund;Černák;14.11.1051
51112/4738;Pankrác;Deák;12.11.2005
51122/8283;Miloš;Trúchly;22.11.1505
515105/3292;Bohuslava;Šípošová;5.1.1651
515111/4644;Aurélia;Slatinská;11.1.1251
515118/6634;Hilda;Trajčíková;18.1.1951
515118/8428;Perla;Slotová;18.1.1951
515125/6576;Danica;Lemešová;25.1.1751
515201/6463;Malvína;Lemešová;1.2.1051
515204/9981;Ida;Sopková;4.2.1351
515211/7697;Bianka;Trnovecová;11.2.1051
515213/5270;Diana;Smiešková;13.2.1451
515214/2400;Kristína;Beniačová;14.2.1951
515216/5774;Irena;Pokorná;16.2.1251
515216/7844;Adriána;Kučerová;16.2.1051
515218/2353;Kamila;Trnovecová;18.2.1451
515227/8685;Kvetoslava;Plánková;27.2.1051
515307/1800;Elena;Pokorná;7.3.1651
515308/1834;Stanislava;Kučerová;8.3.1851
515312/6478;Etela;Markušová;12.3.1751
515318/1188;Edita;Porubská;18.3.1451
515323/4604;Lívia;Levková;23.3.1751
515325/3632;Milena;Trajčíková;25.3.1251
515325/8954;Vanda;Valachová;25.3.1751
515411/2934;Vilma;Smolková;11.4.1051
515427/9773;Daniela;Pilková;27.4.1551
515507/6683;Lýdia;Chládeková;7.5.1151
515512/3956;Dominika;Jakubeková;12.5.1551
515515/6410;Aurélia;Tvrdá;15.5.1051
515516/3889;Zora;Hýroššová;16.5.1451
515527/5776;Ľuboslava;Cabuková;27.5.1851
515527/6996;Emília;Horecká;27.5.1151
515607/4310;Miloslava;Hýroššová;7.6.1351
515622/9307;Alžbeta;Kmeťová;22.6.1351
515704/9947;Eliána;Kemková;4.7.1551
515707/3020;Sláva;Čičkánová;7.7.1451
515715/3754;Ivana;Martinková;15.7.1151
515715/8511;Radka;Markušová;15.7.1251
515717/7446;Vladimíra;Beniačová;17.7.1451
515800/4466;Žaneta;Slatinská;31.7.1951
515805/9357;Sandra;Sitárová;5.8.1151
515809/2367;Liana;Levková;9.8.1151
515818/7948;Alexandra;Chochulová;18.8.1051
515825/4939;Diana;Kováčiková;25.8.1851
515905/3553;Iveta;Trajčíková;5.9.1051
515916/9976;Erika;Kočanová;16.9.1651
516003/4416;Jarmila;Hladíková;3.10.1851
516023/2377;Galina;Gábrišová;23.10.1951
516102/1474;Darina;Slatinská;2.11.1551
516107/7155;Bohuslava;Markušová;7.11.1051
516110/5116;Soňa;Tichá;10.11.1851
516115/9408;Anastázia;Palacková;15.11.1751
516117/2111;Zoja;Hurtošová;17.11.1951
516124/1745;Irena;Jakubeková;24.11.1951
520105/7414;Tibor;Markuš;5.1.1452
520113/4966;Bohdan;Porubský;13.1.1052
520115/5895;Adam;Chládek;15.1.1552
520118/5914;Sergej;Jonáš;18.1.1952
520120/9936;Markus;Tvrdý;20.1.1052
520121/5031;Ambróz;Veliký;21.1.1752
520125/7329;Roland;Ďuriš;25.1.1152
520203/4685;Daniel;Sopko;3.2.1052
520208/9944;Nikolaj;Smieško;8.2.1252
520215/6596;Jarolím;Brezány;15.2.1052
520221/3735;Matúš;Rudinský;21.2.1852
520308/3726;Filip;Ponechal;8.3.1052
520318/6712;Matej;Čepec;18.3.1252
520318/7396;Karol;Višňovský;18.3.1352
520405/6076;Vendelín;Smieško;5.4.1952
520414/8299;Aladár;Velčic;14.4.1152
520504/1199;Oldrich;Černák;4.5.1452
520504/6828;Leonard;Hudek;4.5.1052
520510/5050;Fridrich;Majtán;10.5.1952
520516/2579;Maxim;Ponechal;16.5.1752
520603/7660;Ľubor;Rybárik;3.6.1652
520700/1986;Richard;Horecký;30.6.1352
520704/8758;Oliver;Kučera;4.7.1252
520708/7367;Daniel;Berník;8.7.1552
520710/5846;Ľudomil;Jonáš;10.7.1452
520719/6766;Svätopluk;Mráz;19.7.1152
520801/7928;Leo;Višňovský;1.8.1352
520805/4122;Alan;Kramer;5.8.1952
520806/1720;Ľubomír;Rudinský;6.8.1252
520812/1206;Eugen;Kubica;12.8.1152
520813/4257;Zdeno;Vrábel;13.8.1652
520818/9389;Ľubor;Višňovský;18.8.1552
520901/9823;Boleslav;Palacka;1.9.1352
520902/7470;Martin;Bednár;2.9.1452
520906/2352;Medard;Kubica;6.9.1652
520906/9797;Vojtech;Martinko;6.9.1452
520915/1725;Vasil;Púček;15.9.1952
520915/2003;Levoslav;Chládek;15.9.1752
520917/6306;Jaromír;Markuš;17.9.1552
520917/7325;Bohumil;Šípoš;17.9.1852
520918/9446;Pavol;Čičkán;18.9.1052
520920/6729;Bartolomej;Trúchly;20.9.1652
520921/8739;Konštantín;Čičkán;21.9.1452
520925/2825;Zoltán;Manda;25.9.1052
521005/8260;Leonard;Čičkán;5.10.1952
521008/3864;Tomáš;Novosad;8.10.1052
521011/4868;Izidor;Korbel;11.10.1352
521017/6240;Dávid;Jakubek;17.10.1352
521103/1040;Rudolf;Valach;3.11.1152
521105/9118;Patrik;Beniač;5.11.1752
521110/3196;Michael;Sopko;10.11.1352
521120/4342;Adrián;Trajčík;20.11.1552
521122/5819;Vratislav;Hurtoš;22.11.1352
521126/8874;Blahoslav;Ševčík;26.11.1052
525101/8836;Dorota;Hladíková;1.1.1052
525104/1504;Izabela;Krčmárová;4.1.1852
525111/3188;Kiara;Rybáriková;11.1.1952
525113/3979;Xénia;Pilková;13.1.1552
525118/7398;Tamara;Smiešková;18.1.1252
525125/8354;Stela;Hurtošová;25.1.1552
525125/9204;Eliška;Hladíková;25.1.1552
525211/9668;Slavomíra;Tvrdá;11.2.1652
525222/5780;Dária;Višňovská;22.2.1652
525306/8043;Nora;Tamášiová;6.3.1252
525326/8632;Alexia;Krčmárová;26.3.1952
525407/6809;Lujza;Sitárová;7.4.1152
525409/2157;Milota;Sopková;9.4.1852
525420/9491;Drahomíra;Berníková;20.4.1352
525423/6878;Beáta;Sitárová;23.4.1952
525423/7992;Silvia;Čičkánová;23.4.1952
525503/6403;Ľubomíra;Tichá;3.5.1052
525517/6980;Zlatica;Mrázová;17.5.1252
525519/4570;Libuša;Novosadová;19.5.1752
525521/9901;Branislava", Brigita;Molitorová;21.5.1752
525603/8873;Barbora;Pokorná;3.6.1852
525624/4648;Auróra;Varinská;24.6.1052
525625/5002;Kiara;Trúchlyová;25.6.1052
525707/1855;Agnesa;Kubicová;7.7.1452
525708/4873;Tereza;Ďurišová;8.7.1252
525725/1687;Gabriela;Deáková;25.7.1952
525812/2478;Vanda;Čepecová;12.8.1352
525815/6645;Elvíra;Šoltýsová;15.8.1852
525818/4629;Adela;Ďurišová;18.8.1152
525820/6689;Táňa;Šmáriková;20.8.1752
525826/7624;Radoslava;Ponechalová;26.8.1652
525901/6564;Miroslava;Čičkánová;1.9.1452
525922/6354;Angela;Kuchareková;22.9.1752
526004/6526;Sandra;Čepecová;4.10.1552
526019/7307;Kornélia;Brezánová;19.10.1652
526020/3052;Berta;Berníková;20.10.1652
526023/6761;Sidónia;Chochulová;23.10.1052
526110/9968;Tímea;Blažejová;10.11.1252
526114/4080;Perla;Púčeková;14.11.1752
526116/6609;Radka;Turská;16.11.1352
526120/5446;Božidara;Kaňová;20.11.1252
526126/5645;Perla;Višňovská;26.11.1552
530103/9900;Teo;Rajčan;3.1.1253
530107/9346;Aleš;Hýrošš;7.1.1753
530109/3602;Blahoslav;Pilka;9.1.1753
530115/4935;Frederik;Cabuk;15.1.1253
530116/2251;Štefan;Kramer;16.1.1453
530124/4841;Vojtech;Smieško;24.1.1053
530204/8883;Ivan;Turský;4.2.1253
530210/7491;Vít;Trajčík;10.2.1153
530221/3015;Bystrík;Novosad;21.2.1553
530221/8522;Eliáš;Vrábel;21.2.1953
530300/3469;Urban;Valach;28.2.1053
530308/8237;Václav;Korbel;8.3.1153
530315/7771;Bonifác;Lipovský;15.3.1753
530318/3883;Tichomír;Rakovský;18.3.1053
530322/9767;Timotej;Mráz;22.3.1853
530403/8645;Ferdinand;Ponechal;3.4.1853
530503/4823;Vratko;Kemka;3.5.1953
530504/5396;Norbert;Varinský;4.5.1353
530506/1811;Teo;Kaňa;6.5.1653
530516/4079;Alex;Šmárik;16.5.1253
530516/4185;Tobiáš;Sitár;16.5.1753
530525/2878;Pavol;Šmárik;25.5.1453
530602/2661;Augustín;Púček;2.6.1253
530615/1644;Max;Slota;15.6.1353
530619/5590;Samuel;Kováčik;19.6.1653
530625/1935;Svetozár;Cibulka;25.6.1753
530716/2126;Michael;Novosad;16.7.1453
530722/3927;Norbert;Trúchly;22.7.1153
530807/4396;Krištof;Kopecký;7.8.1753
530811/8240;Eduard;Molitor;11.8.1553
530902/9771;Branislav;Novosad;2.9.1953
530913/2974;Mário;Ponechal;13.9.1153
530917/2752;Levoslav;Držík;17.9.1853
530917/6245;Maximilián;Smieško;17.9.1053
531000/7139;Sergej;Púček;30.9.1853
531006/5784;Vít;Pokorný;6.10.1553
531014/9824;Jaromír;Rakovský;14.10.1453
531016/1802;Arpád;Černák;16.10.1053
531016/3483;Michal;Slatinský;16.10.1653
531019/3811;Marko;Kucharek;19.10.1253
531023/1840;Vasil;Omasta;23.10.1453
531023/4719;Kristián;Kucharek;23.10.1553
531100/5246;Štefan;Kolárik;31.10.1253
531103/5722;Vratko;Kaňa;3.11.1153
531103/7325;Cyril;Pokorný;3.11.1153
531108/3330;Dezider;Baránek;8.11.1653
531125/3612;Bernard;Rajčan;25.11.1153
535106/5563;Kamila;Pilková;6.1.1753
535113/5684;Martina;Kočanová;13.1.1053
535115/4375;Irena;Kuchareková;15.1.1353
535200/9887;Magdaléna;Matušíková;31.1.1453
535203/5290;Rita;Kmeťová;3.2.1453
535208/2717;Radovana;Šípošová;8.2.1553
535215/3186;Karolína;Hájniková;15.2.1653
535218/8143;Viola;Cibulková;18.2.1353
535222/6957;Blanka;Šmehylová;22.2.1153
535222/7545;Bianka;Chochulová;22.2.1753
535303/3544;Sláva;Levková;3.3.1853
535308/5791;Silvia;Levková;8.3.1653
535315/2179;Malvína;Chochulová;15.3.1753
535317/3917;Anabela;Martinková;17.3.1153
535411/8821;Etela;Baráneková;11.4.1753
535411/9049;Lesia;Koláriková;11.4.1253
535425/3153;Zina;Lipovská;25.4.1853
535520/4617;Paulína;Hladíková;20.5.1453
535521/6263;Antónia;Varinská;21.5.1653
535521/9326;Xénia;Beniačová;21.5.1753
535525/8936;Božidara;Markušová;25.5.1353
535600/9591;Marianna;Erdélyiová;31.5.1653
535606/3458;Oľga;Rybáriková;6.6.1953
535611/2428;Bianka;Porubská;11.6.1453
535611/6171;Milena;Molitorová;11.6.1053
535619/1794;Darina;Beniačová;19.6.1553
535620/3974;Viviána;Kopecká;20.6.1653
535704/8142;Gertrúda;Detková;4.7.1853
535713/3236;Bohdana;Porubská;13.7.1753
535723/8569;Rozália;Detková;23.7.1453
535811/6592;Eliána;Martinková;11.8.1553
535827/9426;Petrana;Koláriková;27.8.1153
535905/6219;Daniela;Púčeková;5.9.1953
535919/7280;Perla;Tvrdá;19.9.1253
535921/3850;Radovana;Krčmárová;21.9.1653
536006/6780;Amália;Tomašecová;6.10.1053
536019/6736;Darina;Lemešová;19.10.1853
536024/3964;Pavla;Omastová;24.10.1553
536103/3299;Drahomíra;Jakubeková;3.11.1053
536105/2447;Marta;Sitárová;5.11.1153
536110/8352;Katarína;Mrázová;10.11.1953
536116/2055;Lea;Hýroššová;16.11.1953
536119/2835;Monika;Koláriková;19.11.1053
536120/3332;Angela;Markušová;20.11.1153
536126/8061;Vladimíra;Jonášová;26.11.1953
540110/2661;Vendelín;Slatinský;10.1.1354
540118/7952;Ronald;Púček;18.1.1354
540119/7573;Jonáš;Černák;19.1.1754
540123/3056;Ľubor;Turský;23.1.1754
540201/1666;Lukáš;Rudinský;1.2.1054
540211/2515;Max;Slota;11.2.1954
540218/4559;Valér;Lemeš;18.2.1954
540219/5278;Fridrich;Ďuriš;19.2.1054
540221/3414;Frederik;Veliký;21.2.1554
540227/5415;Ambróz;Jonáš;27.2.1554
540303/4085;Ľubor;Šoltýs;3.3.1354
540306/9785;Alexej;Čičkán;6.3.1154
540320/8994;Michal;Tichý;20.3.1854
540323/2063;Demeter;Varinský;23.3.1354
540401/9549;Blažej;Lemeš;1.4.1754
540407/7888;René;Rybárik;7.4.1354
540408/1165;Dušan;Mráz;8.4.1254
540412/6591;Tichomír;Čepec;12.4.1354
540415/6054;Michal;Držík;15.4.1754
540420/5316;Radoslav;Čepec;20.4.1054
540422/6934;Jaroslav;Chochul;22.4.1254
540424/4221;Zoran;Levko;24.4.1354
540504/5708;Vincent;Ďuriš;4.5.1454
540510/3658;Adolf;Chládek;10.5.1154
540513/9413;Július;Kucharek;13.5.1654
540522/2946;Matúš;Čičkán;22.5.1054
540524/3070;Levoslav;Kučera;24.5.1254
540524/9017;Imrich;Tichý;24.5.1454
540526/1491;Markus;Majtán;26.5.1454
540526/6408;Mikuláš;Berník;26.5.1554
540527/8587;Teo;Horecký;27.5.1154
540604/5542;Augustín;Kočan;4.6.1254
540616/9365;Vendelín;Rybárik;16.6.1354
540717/1368;Jerguš;Hájnik;17.7.1154
540722/8704;Štefan;Šmehyl;22.7.1954
540724/5934;Gustáv;Trajčík;24.7.1454
540806/8351;Samuel;Vrábel;6.8.1754
540808/1288;Tibor;Lemeš;8.8.1254
540811/3347;Dionýz;Smieško;11.8.1954
540904/5875;Marcel;Ševčík;4.9.1254
540915/6643;Richard;Markuš;15.9.1354
540915/7559;Bartolomej;Tamáši;15.9.1654
540918/1460;Vratislav;Majtán;18.9.1554
540923/6396;Andrej;Lipovský;23.9.1854
540926/8383;Bonifác;Baránek;26.9.1454
541006/9743;Eliáš;Kubica;6.10.1354
541010/7113;Ignác;Kucharek;10.10.1154
541015/7763;Hubert;Držík;15.10.1754
541107/7031;Marko;Majtán;7.11.1954
541113/1768;Bohumír;Ondrušek;13.11.1254
541114/9149;Vratislav;Gábriš;14.11.1254
541114/9965;Filip;Slatinský;14.11.1854
541117/3161;Vendelín;Turský;17.11.1054
541118/3595;Slavomír;Markuš;18.11.1254
541118/4050;Svetozár;Krčmár;18.11.1954
541121/2577;Adam;Blažej;21.11.1254
541122/6185;Iľja;Pilka;22.11.1254
541124/1348;Timon;Trnovec;24.11.1654
541125/1522;Kazimír;Pokorný;25.11.1254
545107/7978;Eugénia;Baráneková;7.1.1954
545111/5368;Jaromíra;Púčeková;11.1.1854
545120/5321;Jarmila;Hýroššová;20.1.1254
545125/3856;Anabela;Kadašová;25.1.1554
545204/1464;Ivica;Šmáriková;4.2.1754
545209/9366;Daniela;Deáková;9.2.1954
545217/5683;Slávka;Novosadová;17.2.1854
545227/3324;Dária;Rajčanová;27.2.1554
545314/4172;Mia;Rakovská;14.3.1954
545317/3957;Zoja;Višňovská;17.3.1254
545317/4130;Dária;Kadašová;17.3.1254
545320/3938;Tatiana;Omastová;20.3.1454
545400/2869;Klaudia;Smolková;31.3.1954
545403/9388;Eva;Rudinská;3.4.1254
545413/5809;Daniela;Hýroššová;13.4.1654
545415/1861;Viera;Šípošová;15.4.1554
545426/7818;Helena;Velčicová;26.4.1454
545501/2829;Bibiána;Šoltýsová;1.5.1754
545511/2820;Jaroslava;Kubicová;11.5.1254
545511/7232;Dobromila;Rajčanová;11.5.1254
545512/6948;Miroslava;Ševčíková;12.5.1854
545515/1031;Ivana;Kočanová;15.5.1454
545518/4938;Žofia;Rakovská;18.5.1854
545519/8643;Regina;Kramerová;19.5.1454
545523/2279;Berta;Krčmárová;23.5.1954
545600/1558;Oľga;Cibulková;31.5.1054
545600/2527;Nina;Majtánová;31.5.1354
545603/4084;Karina;Horecká;3.6.1654
545605/4415;Lívia;Šoltýsová;5.6.1854
545609/2821;Justína;Šoltýsová;9.6.1754
545611/2184;Libuša;Šípošová;11.6.1854
545617/8098;Juliána;Rakovská;17.6.1854
545623/3881;Jaroslava;Krčmárová;23.6.1054
545701/6973;Renáta;Mrázová;1.7.1554
545713/1750;Karolína;Hladíková;13.7.1454
545800/5451;Naďa;Horecká;31.7.1854
545804/6542;Viola;Gábrišová;4.8.1454
545819/9105;Milada;Kadašová;19.8.1354
545825/2463;Pavla;Hurtošová;25.8.1054
545903/9501;Marína;Tomašecová;3.9.1354
545908/2954;Kiara;Tomašecová;8.9.1454
545912/3170;Dušana;Slatinská;12.9.1754
545922/8023;Bohdana;Korbelová;22.9.1854
546003/4286;Kvetoslava;Sopková;3.10.1354
546017/3290;Karina;Kmeťová;17.10.1654
546026/6005;Bianka;Matušíková;26.10.1454
546108/8923;Viola;Slatinská;8.11.1454
546109/1077;Alžbeta;Čepecová;9.11.1154
546109/7589;Filoména;Detková;9.11.1154
546111/3265;Mária;Palacková;11.11.1454
546111/8937;Alana;Cabuková;11.11.1954
546125/2438;Jolana;Hájniková;25.11.1054
550104/3504;Ferdinand;Kucharek;4.1.1355
550106/7147;Filip;Trúchly;6.1.1555
550107/3062;Boris;Trúchly;7.1.1255
550123/9511;Stanislav;Hladík;23.1.1555
550200/4788;Vavrinec;Tvrdý;31.1.1555
550202/2789;Noel;Rakovský;2.2.1455
550202/3044;Ľubomír;Brezány;2.2.1655
550204/2695;Norbert;Hulej;4.2.1455
550205/6042;Dobroslav;Čepec;5.2.1855
550206/6096;Adrián;Varinský;6.2.1455
550214/9401;Hubert;Matušík;14.2.1355
550217/8676;Svetozár;Čepec;17.2.1955
550218/6506;Marcel;Valášek;18.2.1855
550302/4198;Kevin;Manda;2.3.1855
550322/9587;Anton;Kučera;22.3.1255
550323/8093;Vratko;Sopko;23.3.1255
550408/4158;Dárius;Chládek;8.4.1755
550504/4537;Ivan;Turský;4.5.1055
550600/6146;Ľuboslav;Držík;31.5.1455
550606/4065;Tomáš;Cabuk;6.6.1855
550610/9429;Jaromír;Matušík;10.6.1155
550614/8928;Adolf;Trnovec;14.6.1355
550620/5742;Dobroslav;Valach;20.6.1655
550700/9808;Bartolomej;Bednár;30.6.1155
550703/1576;Arnold;Hladík;3.7.1155
550803/9497;Jonáš;Kováčik;3.8.1455
550816/3062;Servác;Kučera;16.8.1455
550817/5901;Ľudomil;Ponechal;17.8.1055
550817/6629;Tichomír;Smieško;17.8.1955
550821/8146;Alfréd;Plánka;21.8.1055
550904/3265;Sergej;Hladík;4.9.1555
550907/8851;Maroš;Slatinský;7.9.1755
550920/1591;Vratislav;Púček;20.9.1455
55100/7097;Viola;Rybáriková;31.12.2004
551003/6187;Gabriel;Trúchly;3.10.1255
551009/3694;Bernard;Hájnik;9.10.1955
55101/3702;Vanesa;Púčeková;1.1.1405
55101/7059;Eva;Veliká;1.1.1505
551018/7121;Zoran;Detko;18.10.1155
55102/2921;Eliška;Kopecká;2.1.2005
551105/7782;Frederik;Chochul;5.11.1755
551108/2257;Nikolas;Šoltýs;8.11.1555
551110/4657;Zdeno;Hýrošš;10.11.1055
551115/9645;Eugen;Martinko;15.11.1455
55125/1786;Nadežda;Lipovská;25.1.1205
55125/2744;Barbora;Rakovská;25.1.1105
55205/4913;Dária;Valášeková;5.2.1405
55210/6726;Patrícia;Korbelová;10.2.1205
55217/8031;Karolína;Ďurišová;17.2.1505
55219/3925;Irena;Koláriková;19.2.1805
55219/9338;Silvia;Slatinská;19.2.1905
55223/4226;Ľudmila;Sopková;23.2.1905
55227/4364;Žaneta;Koláriková;27.2.1105
55302/4668;Gertrúda;Matušíková;2.3.1305
55307/7090;Helena;Berníková;7.3.1905
55309/8675;Olívia;Majtánová;9.3.1805
55319/3695;Gertrúda;Cibulková;19.3.1105
55325/5153;Berta;Kaňová;25.3.1305
55326/9695;Alena;Levková;26.3.1705
55412/9367;Dominika;Sitárová;12.4.1805
55412/9762;Olympia;Hudeková;12.4.1105
55503/6311;Sofia;Černáková;3.5.1405
55507/1036;Eleonóra;Rudinská;7.5.1105
555103/2030;Marta;Mandová;3.1.1355
555103/7674;Milota;Kramerová;3.1.1155
555106/7950;Nadežda;Gábrišová;6.1.1055
555121/3822;Anastázia;Šoltýsová;21.1.1855
55514/6799;Hilda;Erdélyiová;14.5.1205
55516/1420;Ingrida;Veliká;16.5.1205
55518/6079;Vladimíra;Tamášiová;18.5.1505
555204/6291;Nina;Koláriková;4.2.1455
555205/4721;Barbara;Kováčiková;5.2.1955
555209/7555;Emília;Hulejová;9.2.1055
55521/8238;Nora;Rajčanová;21.5.1005
55525/4581;Cecília;Beniačová;25.5.2005
55527/8515;Kornélia;Valachová;27.5.1405
555303/4129;Oxana;Rakovská;3.3.1155
555303/4325;Dobroslava;Tichá;3.3.1155
555312/7147;Antónia;Martinková;12.3.1255
555313/5177;Marta;Valachová;13.3.1655
555317/5034;Drahoslava;Šmáriková;17.3.1055
555320/4209;Júlia;Chládeková;20.3.1355
555325/7427;Klára;Trnovecová;25.3.1455
555400/5242;Eleonóra;Kuchareková;31.3.1055
555401/4039;Michaela;Černáková;1.4.1055
555506/5041;Aneta;Markušová;6.5.1855
555525/9877;Daša;Gábrišová;25.5.1255
555601/7475;Estera;Deáková;1.6.1855
555610/6005;Eliána;Slatinská;10.6.1655
555619/2879;Barbora;Hladíková;19.6.1755
555626/3476;Vanesa;Hýroššová;26.6.1855
555700/9331;Gréta;Matušíková;30.6.1355
555706/6880;Bohdana;Držíková;6.7.1255
555801/6362;Eleonóra;Šípošová;1.8.1955
555808/3576;Zdenka;Černáková;8.8.1355
555809/8628;Oľga;Veliká;9.8.1755
555820/1818;Melisa;Sopková;20.8.1955
555822/5523;Lucia;Slatinská;22.8.1855
555827/2670;Anežka;Turská;27.8.1455
555900/9395;Angelika;Tvrdá;31.8.1755
555904/9092;Elvíra;Hurtošová;4.9.1455
555921/8356;Soňa;Kuchareková;21.9.1555
556000/2569;Miriama;Levková;30.9.1755
556004/1105;Miloslava;Jonášová;4.10.1455
556012/1618;Nora;Kopecká;12.10.1655
556018/6990;Lea;Hladíková;18.10.1555
55602/3800;Olívia;Lemešová;2.6.1905
55602/4136;Sofia;Mrázová;2.6.1405
556022/9329;Angela;Molitorová;22.10.1355
556024/8568;Marína;Ďurišová;24.10.1055
556105/3582;Sára;Valášeková;5.11.1055
55611/6511;Kiara;Ponechalová;11.6.1805
556112/3018;Izabela;Molitorová;12.11.1455
556112/4710;Táňa;Ondrušeková;12.11.1055
556117/3716;Hermína;Veliká;17.11.1155
55613/1664;Anna;Trúchlyová;13.6.1405
55616/3421;Vlasta;Kočanová;16.6.1305
55621/6295;Olívia;Lemešová;21.6.1805
55702/6253;Hana;Porubská;2.7.1505
55706/2843;Petra;Rybáriková;6.7.1705
55717/3400;Paulína;Ponechalová;17.7.1205
55719/9935;Oxana;Trajčíková;19.7.1905
55727/1444;Anna;Rudinská;27.7.1105
55808/5264;Elena;Cabuková;8.8.1305
55824/6071;Rebeka;Koláriková;24.8.1905
55824/9489;Vanesa;Kováčiková;24.8.1305
55908/6494;Mia;Varinská;8.9.1705
55909/8111;Bohdana;Kučerová;9.9.1105
55912/4095;Daša;Velčicová;12.9.1105
55914/6844;Pavla;Kočanová;14.9.1205
55915/2940;Zuzana;Vrábelová;15.9.1805
55917/2625;Melánia;Horecká;17.9.1005
56002/9684;Lea;Velčicová;2.10.1405
560100/4558;Radovan;Kováčik;31.12.1255
560104/7700;Móric;Lipovský;4.1.1456
560109/5141;Oto;Valach;9.1.1556
560109/7164;Patrik;Smieško;9.1.1656
56011/6065;Stela;Kopecká;11.10.1405
560117/7435;Belo;Višňovský;17.1.1056
